Datetime,Text,Like
2022-07-19 05:41:54+00:00,"필두 여민거 풀어헤치기는 못참지 증말
#제페토 #ZEPETO #xxxx
https://t.co/40NSyZHTJ7 https://t.co/CkEShAzPjI",3
2022-07-19 05:38:09+00:00,"율토끼🐰
옷이랑 모자가 너무 귀엽다 🥹
#제페토 #ZEPETO https://t.co/Qj4MQrPFO6",10
2022-07-19 05:32:54+00:00,"harusnya pake sneakers bukan boots 🗿
#ZEPETO #제페토 #ゼペット https://t.co/Gjq9DtqvlS",2
2022-07-19 05:28:55+00:00,💙❤💚 #ZEPETO #제페토 #ゼペット https://t.co/IJIFv2tziH,21
2022-07-19 05:28:48+00:00,"✔️TX투-엠블럼+비디오기프트
-제페토(메타버스)이용 앨범홍보

사실 하이브 외에도 이미 엔터계에는 이런 일 부지기수 모든게 돈지랄이고 최종목표인 nft 발행 및 드랍으로 플렛폼 내 팬덤 수익성 확보 Ip 확장 활용계획으로 대거 수익 확보. 아티스트 직접체험형 수익 최소화 간접체험형 수익 최대화 https://t.co/WzU0cFyAMh",23
2022-07-19 05:28:42+00:00,"이미 충분히 수차례 거부하는 팬덤들로 쓴맛도 봤고
거대한 팬덤을 가진 가수에게 처음부터 몰빵이 아닌 
각 팬덤 성향 대로 상황에 맞게 투입해오는 중
아 물론 실물앨범과 포카는 못놓는 중ㅋ(그룹한정)

✔️제페토(메타버스)
✔️B탄-My bts archive
✔️R세라핌-디지털수비니어
✔️7틴-디지털음원+포토 https://t.co/agDBf30wWl",21
2022-07-19 05:24:36+00:00,"Day 2 - Summer style ft coin head to toe

smbil bermain tamagochi

 #ECICUT7DaysChallenge
#7DaysFashionChallenge
#ZEPETO #제페토 #ゼペット https://t.co/4L8WV7BOpv",24
2022-07-19 05:21:05+00:00,제페토 해보다가… 장렬히 포기 조소과를 못 간 이유입니다,4
2022-07-19 05:13:02+00:00,"김주원1골
오태완
뉴에라
반려동물그림
잘할일만남았다
지켜주세요
서해공무원피격사건
제페토아이템 https://t.co/6J1tmSHHK6",0
2022-07-19 05:00:34+00:00,"알쏭달쏭❓ #CelebQuiz

내 셀럽은 내가 제일 잘 알아!😎
눈👀 코👃 입👄만 보고 누구인지 맞혀 보는 #셀럽퀴즈!
이들은 과연 누구일까요? 다양한 재미있는 답변 기다릴게요!😆

#ZEPETO #제페토
#아바타 #캐릭터 
#3D캐릭터 #메타버스 https://t.co/EoKOWGj7Oe",16
2022-07-19 04:49:13+00:00,"Day 1: Show Me Your Style! Gaya ibu-ibu metropolitan/jk 👈🏻😙👉🏻

#ZEPETO #ゼペット #제페토
#ECICUT7DaysChallenge #7DaysFashionChallenge https://t.co/PNl9qzdtlM",11
2022-07-19 04:45:52+00:00,제페토..다들 너무 귀여워......,0
2022-07-19 04:38:23+00:00,"ㅤㅤㅤ
제페토 마케팅 현재까지의 흐름… 그리고 롯데하이마트 ‘하푸푸’가 온다!

☛  https://t.co/5T2Nq5dBGj  ☚",0
2022-07-19 04:37:11+00:00,아 근데 전투 끝날 때 각 캐릭터당 딜량 측정은 꼭 나와야 할 듯 제페토는 확실히 딜 잘 넣는데 골디는 일을 잘 하는건지 마는건지 잘 모르겠어(...),1
2022-07-19 04:36:59+00:00,[충청지방통계청] 메타버스(제페토) 서비스 개선을 위한 설문조사 https://t.co/mseCtjN7MI,0
2022-07-19 04:22:30+00:00,"❧ DAY 2: SUMMER STYLE ft COINS

Feels kinda boho for this summer.

#ZEPETO #제페토 #ゼペット  #ECICUT7DaysChallenge
#7DaysFashionChallenge https://t.co/2ZgD6U4h2L",19
2022-07-19 04:15:10+00:00,제페토 강좌 꼭 받아서 시우지수해연 월으투워..,0
2022-07-19 04:05:46+00:00,"教えてもらったカラコンいい感じかも🫶🏻💙
#ゼペット #ZEPETO #제페토 https://t.co/8w8siwXnTf",5
2022-07-19 04:01:07+00:00,@Sinta0131_ ㅋㅋㅋㅋㅋ하루토 제페토 볼 때마다 너무 웃겨요...자꾸 애가 히죽히죽ㅠ,0
2022-07-19 03:54:02+00:00,"GS25, 내달 초 제페토서 메타버스 드라마 공개
https://t.co/2BEkE1tlKA
#gs25 #제페토 #메타버스",1
2022-07-19 03:32:57+00:00,"Black and white.

#ZEPETO #제페토 #ゼペット
@zepeto_official @zepeto_kr
@zepeto_jp #koreanphotoshoot https://t.co/n1QCUBubLK",6
2022-07-19 03:31:52+00:00,"Day 2 : Summer Style
[Coins From Head To Toe]

Friends, sun, sand, and sea, that sounds like a summer to me.

In Frame : 
— Mahalia Noel Mackey a.k.a Hallie

#ECICUT7DaysChallenge 
#ZEPETO #제페토 https://t.co/Z8G9cqaN97",18
2022-07-19 03:27:04+00:00,...제페토깔아야지집가서,1
2022-07-19 03:16:31+00:00,"📒 경제

GS25, 메타버스 ‘제페토’ 드라마 제작…유통업계 최초

95153-662754
https://t.co/3bI5aigEHe",0
2022-07-19 03:15:57+00:00,"GS25, 메타버스 ‘제페토’ 드라마 제작…유통업계 최초 https://t.co/whjjIaiAVZ",0
2022-07-19 03:14:05+00:00,나 진짜 민호 제페토 잘만든거 같음 뿌듯 https://t.co/2imcvjCdVL,28
2022-07-19 03:03:41+00:00,하..제가 미쳐가지고 제페토로 0ㅔ클닥 로z +톄닥 도나 멧닥 까지 만들었다는 얘길 했는감요....이대로 가면 나중엔 맛스터도 만들듯,3
2022-07-19 02:59:00+00:00,"사실 요즘은 커마보다 코디가 더 잼씀
#제페토 https://t.co/frhsOYCSXL",0
2022-07-19 02:57:02+00:00,"#제페토 #제페토판매 
젶테기 와서 더 이상 사용하지 않는 제페토 계정 2.5에 판매, 양도합니다.
약 5만원 가까이 현질했고 첫번째 슬롯은 커스텀 되어 있습니다. 원하시면 기존 커스텀 유지하셔도 돼요.

코인 8618 의류 282 헤어 72 신발 44 기타 118

디엠 주시면 영상 보내드려요! https://t.co/QFdivQwuZx",0
2022-07-19 02:55:26+00:00,"GS25, 메타버스 ‘제페토’ 드라마 제작…유통업계 최초  https://t.co/ozbC55F0NM",0
2022-07-19 02:53:57+00:00,"도움필요한이유.
제페토 현질해야되는데 보호자 동의 필요함. (저번에 햇는데 1년 지낫다고 다시하라네요.) 진짜 수치스럽다..",0
2022-07-19 02:52:42+00:00,#zepeto #제페토 https://t.co/VswhpAQs6k,66
2022-07-19 02:48:21+00:00,"흑역사 처단하는 중
#제페토 https://t.co/INC5CTMA7Z",0
2022-07-19 02:36:07+00:00,"@vkxQkddldi 아,.아악 어려워요 저 마비노기랑 제페토나  할래 흑ㅎ그....",0
2022-07-19 02:30:15+00:00,"ㅤ...𝘙𝘶𝘯 𝘣𝘶𝘭𝘭𝘦𝘵𝘱𝘳𝘰𝘰𝘧, 𝘳𝘶𝘯, 𝘺𝘰𝘶 𝘨𝘰𝘵𝘵𝘢 𝘳𝘶𝘯
 ㅤ𝘙𝘶𝘯 𝘣𝘶𝘭𝘭𝘦𝘵𝘱𝘳𝘰𝘰𝘧, 𝘳𝘶𝘯, 𝘰𝘬𝘢𝘺, 𝘭𝘦𝘵'𝘴 𝘨𝘰!

ㅡ
In frame : Elliot, Elios Gale
#RunBTS #RunChallenge #RunBTSChallenge 
#ZEPETO  #ゼペット #제페토 
ㅤ https://t.co/9Zlsgv69zX",2
2022-07-19 02:29:08+00:00,"GS25, 메타버스 제페토 드라마 제작 https://t.co/QLLEFRo5bH",0
2022-07-19 02:26:16+00:00,"DAY 2 : SUMMER STYLE 

Pamer jidat dikit ygy

@zepeto_official
@zepeto_kr 
@zepeto_jp 

#ZEPETO #제페토 #ゼペット #evefit #ECICUT7DaysChallenge
#7DaysChallenge https://t.co/aAwLjCDUjx",18
2022-07-19 02:16:37+00:00,"7 Days Fashion Challenge
by @kampoengecicut 

♡˗ˏ✎*ೃ˚ :🌊: DAY 2 :; summer style. 

↳ ❝ [𝙘𝙤𝙞𝙣𝙨 𝙛𝙧𝙤𝙢 𝙝𝙚𝙖𝙙 𝙩𝙤 𝙩𝙤𝙚] ¡! ❞

in frame: non!on (@ jintakamu on zepeto). 

#ZEPETO #ゼペット #제페토
#ECICUT7DaysChallenge #7DaysFashionChallenge https://t.co/wjqSvCa9u7",21
2022-07-19 02:12:14+00:00,"ㅤ...𝘗𝘶𝘵 𝘮𝘺 𝘴𝘯𝘦𝘢𝘬𝘦𝘳𝘴 𝘰𝘯 
ㅤ하나, 둘, 𝘳𝘦𝘢𝘥𝘺, 𝘨𝘦𝘵, 𝘴𝘦𝘵, 𝘨𝘰!

ㅡ
In frame : Eloise, Elaine Gale
#SneakersChallenge #ITZY_SNEAKERS #ITZY
#ZEPETO  #ゼペット #제페토 
ㅤ https://t.co/IfIkxEwONT",6
2022-07-19 01:39:31+00:00,"🌈도씨 x 18k블링 🌈

도씨 작가들과 18K블링 님들이 함께 진행 하는 zepeto NFT!!

NFT 작가님이자  메타공간크리에이터 @himies_nft 님이 만드신 to the moon 컨셉의 메타공간에 멋진 NFT작품들이 전시되어있으니 많이 구경하러 와주세요😊

 제페토👉 https://t.co/COV1dnYRSu  (뮤직비디오는 👇🏻)",16
2022-07-19 01:35:13+00:00,"GS25, 유통업계 최초 메타버스 제페토 드라마 제작

https://t.co/g0oZJGHFVE",1
2022-07-19 01:34:33+00:00,"GS25, 메타버스 제페토 드라마 제작 https://t.co/3apsthHm2T",0
2022-07-19 01:33:09+00:00,"GS25, 메타버스 제페토 드라마 제작 https://t.co/gGg2SBkQgB",0
2022-07-19 01:32:03+00:00,"GS25, 메타버스 제페토 드라마 제작 https://t.co/6KQBJfbtPL",0
2022-07-19 01:06:31+00:00,"📢 경제

GS25, 메타버스 제페토 드라마 제작

76884-882124
https://t.co/7UCJYY3T3P",0
2022-07-19 00:29:22+00:00,"@xxsanjoxx_jojo 와 분위기 미쳤어여..ㅠㅠㅠㅠㅠ
저도 산조샘에 갓벽한 아가와
멋진 사진을 찍을 수 있어 행복해여😘😘
담에 또 사진 찍을 수 있기를..👀👀👀💕💕 https://t.co/eHCyWVDtbZ",1
2022-07-19 00:03:11+00:00,"ITZYxZEPETO
https://t.co/C5WFwiewXS
#제페토 #ZEPETO https://t.co/yBsOT2Eb0N",4
2022-07-18 23:29:14+00:00,존나 욱김 오늘 메타버스 체험잇는데 거기 제페토라고 써져잇음,2
2022-07-18 22:16:11+00:00,제페토..너무.. 너무다...,0
2022-07-18 21:55:53+00:00,자기소개 겸.. 트친소입니다 취향 모셔요 #제페토_트친소 https://t.co/pN1I0MmLh4,38
2022-07-18 20:20:48+00:00,"@Adonis_Kari 암속은 드라큘라(직선형 광역딜 흡혈딜러)랑 카구야(후열 원샷 원킬 어쌔신 5성), 제페토랑 오딜(얘네 둘 중에 오딜은 PvP에 되게 괜찮다고 알고 있는데 PVE는 잘모름 그래도 나쁘진 않아) 나머진 타속 끼워넣어서 돌아가는 거로 알아 풀속은 상태가 너무 안좋아 곧 브라이어로즈 나오면 괜찮아질듯",0
2022-07-18 19:36:45+00:00,"Whisper
뭔가 신한테 대고 속닥거린다는 느낌으로 만듬 

#ZEPETO #제페토 #ゼペット https://t.co/tA52KbfQYE",28
2022-07-18 18:10:58+00:00,"미니꽃목걸이
다이슨에어랩
제페토
윗가슴
도시락
부산산악회
다둥이맘일상
식사
거제시여대생
부산여행명소 https://t.co/rYs3e5DNwu",0
2022-07-18 17:52:46+00:00,"빈쓰님 악마뿔...ㅠㅠㅠㅠ코디 너무 좋아요 갠적으로 주근깨가 너무너무 귀여운 씹덕 포인트라고 생각했는데 보정하니까 다 날아가서 너무 아쉽네요😭😭 

#제페토 #ZEPETO https://t.co/gQ0pE1j0kI",11
2022-07-18 17:13:30+00:00,아낰ㅋㅋㅋㅋ 틱톡에 제페토 접을뻔한 챌린지라고 설명 적어놨는데 공계가 좋아요 누른 거 뻘하게 웃기네 https://t.co/mbsissQee1,11
2022-07-18 16:54:41+00:00,제페토햇다 https://t.co/hxfO6KiKkE,2
2022-07-18 16:38:30+00:00,"아니 어쩌다가 여기 다 제페토 하게되었나요
기뻐요...이렇게 여러명이 나와 제페토를 (감동) https://t.co/D795uQWBgi",3
2022-07-18 16:32:08+00:00,"DAY 1/7

“Show Me Your Style”

Most of time I like dresses and pink and tada! 

@kampoengecicut 

#ECICUT7DaysChallenge 
#7DaysFashionChallenge
#ZEPETO #제페토 #ゼペット https://t.co/IQMq8jnZu7",19
2022-07-18 16:30:40+00:00,@fian_zepeto 헉 기억해주시다니...😭😭😭😭너무 기뻐요ㅠㅠㅠㅠ피안님도 제페토 섭종하실때까지 템 만들어주세요🥺🥺🥺🥺,0
2022-07-18 16:30:03+00:00,"정상적인 커뮤 애프터 안한지 272918년 돼서 요즘은 애프터 때 뭐하는지 모름
제가 님들캐의 제페토를 달라고 할 수도 없고",2
2022-07-18 16:29:45+00:00,"수짐님 아드님이랑도...☺️☺️☺️ 잘생긴 아가들이랑 사진 찍는거 너무 행복해요

#제페토 #ZEPETO https://t.co/WAIK0hNKxa",15
2022-07-18 16:19:22+00:00,제페토는 돈zr의 산물이구나......... https://t.co/hGrNNh3Ypl,4
2022-07-18 16:17:12+00:00,@Sinta0131_ ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ제페토 진짜 좋아하시네ㅠ 아침에 만들어볼게요!!,0
2022-07-18 16:04:03+00:00,"""ECICUT FASHION CHALLENGE""

Day 1: Show Me Your Style

In frame: Louise

#ZEPETO #제페토 #ゼペット #ECICUT7DaysChallenge #ECICUT https://t.co/wmtTsoQQ0f",16
2022-07-18 15:50:43+00:00,"Was fun playing the #TalesoftheUnusual #기기괴괴 map in Zepeto with Pink Fantasy members. The map is more fun when there’s more players working together to clear the game. Let’s play more next time 🥰

#EscapetheNightmare #악몽대탈출
#ZEPETO #제페토 #pinkfantasy #핑크판타지 https://t.co/VGkCrzFVRj",7
2022-07-18 15:42:51+00:00,@hakazexx 누나 나랑 로블록스 할래? 제페토 할래?,0
2022-07-18 15:18:06+00:00,@HOME1025 이런거 볼때마다 제페토땡겨,0
2022-07-18 15:05:33+00:00,@gamzatheworld 제페토 깔아야되나..,1
2022-07-18 14:39:42+00:00,"크로마키 따서 캐릭터랑 배경이랑 따로 편집하는거..
쉬운 일이 아니네요..? 이번에 처음 JW님 챌린지 편집하면서 도전해봤는데 생각보다 넘 어려운거 있조..🥺💙 그래두 넘 멋진 챌린지라 저두 자기전에 첫차 탑승 했습니다~!!💙
@2JW2_ 
#zepeto #제페토 https://t.co/YvhYpCATJC",14
2022-07-18 14:23:33+00:00,"머리 붕대가 쏘아올린 공 ...
둘째로 ..클로로 리터칭 해왔슴다 #제페토 https://t.co/q4F7pmfKNK",22
2022-07-18 14:20:43+00:00,제페토 ㅇㅇ 개같이 포기,0
2022-07-18 14:16:05+00:00,긍데 저 제페토 ㄹㅇ 한번두 안깔아밧서용,0
2022-07-18 14:12:43+00:00,"사진 찍어주신 시님 감사합니다💕💕 저의 이 과하고 멀미나는 보정을 부디 견뎌주세요...😅

#제페토 #ZEPETO https://t.co/sUhYuGUsF1",15
2022-07-18 14:09:29+00:00,ㅅㅂ제페토 뭐임,1
2022-07-18 14:07:09+00:00,제페토고 뭐고 이 최지수 왜 키170같아보이냐 https://t.co/UA0PnhV0R7,10
2022-07-18 14:05:57+00:00,한강에서 치킨 뜯는 제페토 리아..ㅠㅋㅋㅋㅋ https://t.co/CQqYXhPgzR,54
2022-07-18 14:03:20+00:00,"Day 1: Show Me Your Style 

Saya orang yang berhak

##ZEPETO #제페토 #ゼペット #ECICUT7DaysChallenge https://t.co/ozpkbGA5Hf",32
2022-07-18 13:58:33+00:00,ㅋㅋㅋㅋㅋㅋ..아 제페토 https://t.co/MDBC1CLOOg,39
2022-07-18 13:56:10+00:00,"이번 헤어 채ㄹ님 헤어만 빼면
나름 괜찮은것 같음
이마 넓은거 좀 감안하고 봤을때..
왜 채ㄹ님 앞머리만
앞머리만 감고 옆으로 널어놓은것처럼 했는지..
티저 사진에선 그렇게 안되어있던데..ㅠ https://t.co/o7xXOGgRgx",6
2022-07-18 13:52:42+00:00,그놈의 제페토는 참 ㅋㅋㅋㅋㅋㅋㅋ 언제까지 우려먹을건데.. https://t.co/qR4SEGU6wg,1
2022-07-18 13:52:08+00:00,"리아 제페토 #SneakersChallenge 
https://t.co/B0nnHOdXag #리아 #있지 #ITZY #LIA https://t.co/OKWJgqxHNC",67
2022-07-18 13:41:52+00:00,내꼬닷 제페토를못들어간사람이지만🤣🤣 https://t.co/Ab0N5vWozL,1
2022-07-18 13:39:01+00:00,"마비몹을 처리하는 방법
1. 어쌔신으로 짜른다(정석)
2. 진저, 비타, 드큘, 제페토, 눈여 등등 광역으로 기절, 넉백, 에어본, 얼리기 등등으로 아무튼 잠시동안 행동을 멈추게 할 수 있는 궁으로 끊는다
3. 백설로 버티면서 다른 캐릭터들이 다른 잡몹 다 짜르고 마비몹을 잘라주길 바란다...",6
2022-07-18 13:38:03+00:00,"@T_T_nyam 으헤헿,,.. 그루까요 제페토,.... 전에 해보긴 햇눈데 만지눈게 어려버섴ㅊ큐ㅠㅡㅠ 어어캐하눈건지 잘 모르찌만 힘내복개요!!",0
2022-07-18 13:35:40+00:00,@vkxQkddldi 빵님도 제페토 같이 만들어요 헤헷 선물 왕창 드릴거야,0
2022-07-18 13:26:46+00:00,"리터칭
#ZEPETO #제페토 https://t.co/Yxna6HzqdL",23
2022-07-18 13:26:40+00:00,"Joining the bandwagon. 

#zepetoedit #제페토 #ZEPETO #ゼペット https://t.co/62Tsyc8l1O",17
2022-07-18 13:25:54+00:00,"제페토 지호 ㅋ ㅋㅋㅋ ㅋㅋㅋㅋㅋㅋㅋㅋ지갑으로 만들었어요....
@vkxQkddldi https://t.co/g3GvtihDRq",1
2022-07-18 13:23:57+00:00,"햙💕
#제페토 #ZEPETO 
https://t.co/pF61yEKSjK
https://t.co/QDv2w1HUt6 https://t.co/09BlbRRrm5",4
2022-07-18 13:13:21+00:00,앨리스를 마저 키울까 아니면 오데트나 제페토 둘 중 하나를 새로 키울까 꽤 고민된다... 문제가 있다면 내 덱이 5코 4코 애들이 많아서 얘네들은 4웨이브 이상부터나 출전할 애들이라 걍 앨리스 키우던거나 키울까 싶기도 하고 근데 또 그러기엔 원딜이 없거나 코스트 문제가... https://t.co/e4gzWsl1Bf,1
2022-07-18 13:12:22+00:00,쌤들 전 제페토땜에 들어온거라 다시 나가볼게욧…! 즐거운 토크하시길…💗,3
2022-07-18 13:08:38+00:00,"またかきました^_^みみがかわいい🦊

#ZEPETO #イラスト #ゼペット #ゼペットしてる人と繋がりたい #illustraion #제페토 https://t.co/yS1e6R1wyx",55
2022-07-18 13:04:29+00:00,"ㅤㅤㅤ
제페토 마케팅 현재까지의 흐름… 그리고 롯데하이마트 ‘하푸푸’가 온다!

☛  https://t.co/0P36APyWP3  ☚",0
2022-07-18 13:03:01+00:00,제페토 ㅋㅋㅋㅋㅋ 아 그만해… https://t.co/apHSTUyTpa,6
2022-07-18 12:47:17+00:00,"うさぎ😸👊🐰

#제페토 #ZEPETO  #ゼペット https://t.co/ZbZ0raSxSy",52
2022-07-18 12:43:18+00:00,"Day 1 : Show Me Your Style

Cute is when a person's personality shines through their looks.

In Frame : 
— Mahalia Noel Mackey a.k.a Hallie

#ECICUT7DaysChallenge 
#ZEPETO #제페토 https://t.co/vIlYpFYtqK",23
2022-07-18 12:42:36+00:00,"PUT YOUR SNEAKERS ON!!!

zepeto :
https://t.co/Y9862SEnu3

@zepeto_official
@zepeto_kr 
@zepeto_jp 

#ZEPETO #제페토 #ゼペット #evefit #zepetofyp #SneakersChallenge https://t.co/FCBUeGYA4M",9
2022-07-18 12:27:00+00:00,몽화 하는디 제페토가 귀엽길래 걍 사랑을 아는 성능충이 되기로 했음,0
2022-07-18 12:15:35+00:00,"#zepeto #제페토
머리 너무 예뻐요

https://t.co/FTw72OrYLO https://t.co/CjgmJsGp4L",8
2022-07-18 11:50:22+00:00,제페토를 아직도 못 버렸네..🤦‍♂️,1
2022-07-18 11:48:43+00:00,히잉...제페토하고 놀고있는데 디코사람들이마감하라고 채직질해 흑흑 진짜진짜 함..,3
2022-07-18 11:29:15+00:00,제페토 다크초코크림맛 쿠키♡ https://t.co/HY8lMlmCa9,4
2022-07-18 11:17:26+00:00,"Put my sneakers on!

#ZEPETO #ゼペット #제페토 @zepeto_official @zepeto_kr @zepeto_jp https://t.co/vo9o9Rwpbz",14
2022-07-18 10:55:54+00:00,"Sneakers by. #ITZY 

@zepeto_official 
@zepeto_kr 
@zepeto_jp 

#ITZY_SNEAKERS #ITZY_CHECKMATE #ZEPETO #제페토 #ゼペット #zepetoしてる人と繋がりたい https://t.co/oV1rMfaWbM",6
2022-07-18 10:53:15+00:00,"ㅇ지 신곡 의상 벌써 나왔네
나중에 티저랑 뮤비에서 입었던
드레스랑 머리 나왔으면 좋겠다..
(예ㅈ님 메컵 최대한 따라 해볼려 했는데 어렵..
근데 선ㅁ님하곤 또 콜라보 안해주나..👀👀 https://t.co/TQ3bJlAc9A",5
2022-07-18 10:50:13+00:00,"👩🏻‍❤️‍💋‍👩🏻
#제페토 #zepeto #ゼペット https://t.co/i6rn8uCNQg",16
2022-07-18 10:18:37+00:00,"저 웨이브 잘하죠?

#zepeto #제페토 #ゼペット https://t.co/EqYwMglmBY",44
2022-07-18 10:06:44+00:00,"#ZEPETO #ゼペット #제페토  #ITZYxZEPETO
#ゼペット #イッチ https://t.co/Z8V46xfBwT",0
2022-07-18 10:01:39+00:00,"갑자기 나에게로 직진해온 트레저… 🔥 지금 제페토에선 요시도 아사히도 무한 직진 중!🏁 #직진챌린지 하러 제페토로 직 진 👊👊 #ZEPETO #TREASURE #JIKJINchallenge #제페토 #트레저

@TREASURE_YS @TREASURE_ASH https://t.co/VIZBQI9LOX",15
2022-07-18 10:01:10+00:00,"터덜터덜… 웃기게 만들고 싶었는데 실패한 클래스과제영상.,.

너 우냐!? 우냐고!??

#제페토 #ゼペット #제페터클래스 #로함팀 https://t.co/HKqWf8P5jP",32
2022-07-18 09:35:23+00:00,"쓰리디는... 뭐 제페토 같은 메타버스인가요?
원작을 완벽하게 구현해서 초고퀄로 할 수 있는 거 아니면 제발 그러지 말길 바랍니다...^^ https://t.co/y20M8AVwXL",3
2022-07-18 09:11:21+00:00,"❧ DAY 1: SHOW ME YOUR STYLE

They say colorful look are my identity. Well, the truth is everything depends on the mood.

#ZEPETO #제페토 #ゼペット  #ECICUT7DaysChallenge
#7DaysFashionChallenge https://t.co/vRLRav7dWK",27
